Elevation,Site,Date,Treatment,Plot_ID,Natives_sp,Natives_nr,Alien_sp,Alien_nr
1985,Top,June_2023,Cleared,TC_5,Salviarepens,12,NA,NA
1985,Top,June_2023,Cleared,TC_5,Arctotisarctotoides,4,NA,NA
1985,Top,June_2023,Cleared,TC_5,Gerberapiloselloides,6,NA,NA
1985,Top,June_2023,Cleared,TC_5,Scabiosacolumbaria,1,NA,NA
1985,Top,June_2023,Cleared,TC_5,Senecioinornatus,1,NA,NA
1985,Top,June_2023,Cleared,TC_5,Galiumsp,3,NA,NA
1985,Top,June_2023,Cleared,TC_5,Helichrysumappendiculatum,1,NA,NA
1985,Top,June_2023,Cleared,TC_5,Jamesbritteniapristisepala,1,NA,NA
1985,Top,June_2023,Cleared,TC_5,Diclisreptans,3,NA,NA
1985,Top,June_2023,Cleared,TC_6,Rhamnusprinoides,6,Oenothera rosea,8
1985,Top,June_2023,Cleared,TC_6,Asparagusasparagoides,10,NA,NA
1985,Top,June_2023,Cleared,TC_6,Rubusludwigii,6,NA,NA
1985,Top,June_2023,Cleared,TC_6,Cynoglossumhispidum,5,NA,NA
1985,Top,June_2023,Cleared,TC_6,Berkheyamultijuga,1,NA,NA
1985,Top,June_2023,Cleared,TC_6,Androcymbiumstriatum,3,NA,NA
1985,Top,June_2023,Cleared,TC_6,Arctotisarctotoides,1,NA,NA
1985,Top,June_2023,Cleared,TC_6,Diclisreptans,4,NA,NA
1985,Top,June_2023,Cleared,TC_6,Searsiadentata,2,NA,NA
1985,Top,June_2023,Cleared,TC_6,Salviarepens,9,NA,NA
1985,Top,June_2023,Cleared,TC_6,Myrsineafricana,30,NA,NA
1985,Top,June_2023,Uncleared,TU_1,Myrsineafricana,50,NA,NA
1985,Top,June_2023,Uncleared,TU_1,Berkheyamultijuga,3,NA,NA
1985,Top,June_2023,Uncleared,TU_1,Salviarepens,3,NA,NA
1985,Top,June_2023,Uncleared,TU_1,Galiumsp,2,NA,NA
1985,Top,June_2023,Uncleared,TU_1,Cynoglossumhispidum,2,NA,NA
1985,Top,June_2023,Uncleared,TU_1,Cheilantheseckloniana,2,NA,NA
1985,Top,June_2023,Uncleared,TU_2,Salviarepens,6,Oenothera rosea,3
1985,Top,June_2023,Uncleared,TU_2,Gerberapiloselloides,6,NA,NA
1985,Top,June_2023,Uncleared,TU_2,Myrsineafricana,50,NA,NA
1985,Top,June_2023,Uncleared,TU_3,Myrsineafricana,50,Oenothera rosea,7
1985,Top,June_2023,Uncleared,TU_3,Galiumsp,3,NA,NA
1985,Top,June_2023,Uncleared,TU_3,Hermanniacoccocarpa,1,NA,NA
1985,Top,June_2023,Uncleared,TU_3,Helichrysumcymosum,2,NA,NA
1985,Top,June_2023,Uncleared,TU_3,Geraniumdrakensbergense,2,NA,NA
1985,Top,June_2023,Uncleared,TU_4,Geraniumdrakensbergense,1,Oenothera rosea,2
1985,Top,June_2023,Uncleared,TU_4,Cheilantheseckloniana,1,NA,NA
1985,Top,June_2023,Uncleared,TU_4,Myrsineafricana,50,NA,NA
1985,Top,June_2023,Uncleared,TU_4,Rubusludwigii,1,NA,NA
1985,Top,June_2023,Uncleared,TU_4,Gerberapiloselloides,1,NA,NA
1985,Top,June_2023,Uncleared,TU_4,Arctotisarctotoides,2,NA,NA
1985,Top,June_2023,Uncleared,TU_4,Salviarepens,2,NA,NA
1985,Top,June_2023,Uncleared,TU_4,Galiumsp,50,NA,NA
1985,Top,June_2023,Uncleared,TU_5,Helichrysumcymosum,2,Oenothera rosea,1
1985,Top,June_2023,Uncleared,TU_5,Clutianatalensis,2,NA,NA
1985,Top,June_2023,Uncleared,TU_5,Cynoglossumhispidum,1,NA,NA
1985,Top,June_2023,Uncleared,TU_5,Berkheyamultijuga,1,NA,NA
1985,Top,June_2023,Uncleared,TU_5,Rhamnusprinoides,2,NA,NA
1985,Top,June_2023,Uncleared,TU_5,Ajugaophrydis,1,NA,NA
1985,Top,June_2023,Uncleared,TU_5,Myrsineafricana,50,NA,NA
1985,Top,June_2023,Uncleared,TU_6,Myrsineafricana,50,Oenothera rosea,6
1985,Top,June_2023,Uncleared,TU_6,Geraniumdrakensbergense,4,NA,NA
1985,Top,June_2023,Uncleared,TU_6,Galiumsp,5,NA,NA
1842,Middle,June_2023,Control,MK_1,Helichrysumcymosum,50,Nidorella podocephala,50
1842,Middle,June_2023,Control,MK_1,Helichrysumodoratissimum,15,Oenothera rosea,50
1842,Middle,June_2023,Control,MK_1,Crassuladependens,15,Plantago lanceolata,6
1842,Middle,June_2023,Control,MK_1,Salviarepens,50,Verbena bonariensis,5
1842,Middle,June_2023,Control,MK_1,Helichrysumrugulosum,50,Cirsium vulgare,1
1842,Middle,June_2023,Control,MK_1,Haplocarphascaposa,5,NA,NA
1842,Middle,June_2023,Control,MK_1,Galiumsp,50,NA,NA
1842,Middle,June_2023,Control,MK_1,Hermanniadepressa,15,NA,NA
1842,Middle,June_2023,Control,MK_1,Senecioisatideus,3,NA,NA
1842,Middle,June_2023,Control,MK_1,Scabiosacolumbaria,1,NA,NA
1842,Middle,June_2023,Control,MK_2,Helichrysumodoratissimum,2,Verbena bonariensis,50
1842,Middle,June_2023,Control,MK_2,NA,NA,Plantago lanceolata,20
1842,Middle,June_2023,Control,MK_2,NA,NA,Oenothera rosea,12
1842,Middle,June_2023,Control,MK_2,NA,NA,Oxalis corniculata,50
1842,Middle,June_2023,Control,MK_2,NA,NA,Taraxacum officinale,1
1842,Middle,June_2023,Control,MK_3,Helichrysumcymosum,3,Rumex acetosella,1
1842,Middle,June_2023,Control,MK_3,Helichrysumodoratissimum,1,Verbena bonariensis,8
1842,Middle,June_2023,Control,MK_3,Senecioisatideus,1,Cirsium vulgare,2
1842,Middle,June_2023,Control,MK_3,Salviarepens,1,Plantago lanceolata,27
1842,Middle,June_2023,Control,MK_3,NA,NA,Nidorella podocephala,6
1842,Middle,June_2023,Control,MK_3,NA,NA,Conyza sumatrensis,2
1842,Middle,June_2023,Control,MK_3,NA,NA,Taraxacum officinale,5
1842,Middle,June_2023,Control,MK_3,NA,NA,Oenothera rosea,9
1842,Middle,June_2023,Control,MK_3,NA,NA,Xanthium spinosum,3
1842,Middle,June_2023,Control,MK_4,NA,NA,Plantago lanceolata,50
1842,Middle,June_2023,Control,MK_4,NA,NA,Verbena bonariensis,50
1842,Middle,June_2023,Control,MK_4,NA,NA,Cirsium vulgare,7
1842,Middle,June_2023,Control,MK_4,NA,NA,Hypochaeris radicata,1
1842,Middle,June_2023,Control,MK_4,NA,NA,Oenothera rosea,30
1842,Middle,June_2023,Control,MK_4,NA,NA,Trifolium repens,50
1842,Middle,June_2023,Control,MK_5,Helichrysumnudifolium,25,Nidorella podocephala,50
1842,Middle,June_2023,Control,MK_5,Helichrysumodoratissimum,6,Conyza sumatrensis,13
1842,Middle,June_2023,Control,MK_5,Helichrysumcymosum,21,Oenothera rosea,50
1842,Middle,June_2023,Control,MK_5,Arctotisarctotoides,50,Verbena bonariensis,3
1842,Middle,June_2023,Control,MK_5,Feliciafilifolia,1,NA,NA
1842,Middle,June_2023,Control,MK_5,Hermanniadepressa,50,NA,NA
1842,Middle,June_2023,Control,MK_5,Crassuladependens,1,NA,NA
1842,Middle,June_2023,Control,MK_5,Cynoglossumhispidum,1,NA,NA
1842,Middle,June_2023,Control,MK_6,Helichrysumcymosum,4,Cirsium vulgare,5
1842,Middle,June_2023,Control,MK_6,Helichrysumcallicomum,2,Oenothera rosea,5
1842,Middle,June_2023,Control,MK_6,Helichrysumodoratissimum,2,Conyza sumatrensis,50
1842,Middle,June_2023,Control,MK_6,Helichrysumnudifolium,2,NA,NA
1842,Middle,June_2023,Control,MK_6,Feliciamuricata,50,NA,NA
1842,Middle,June_2023,Control,MK_6,Arctotisarctotoides,40,NA,NA
1842,Middle,June_2023,Control,MK_6,Diospyrosaustro-africana,1,NA,NA
1842,Middle,June_2023,Cleared,MC_1,Myrsineafricana,4,Cirsium vulgare,11
1842,Middle,June_2023,Cleared,MC_1,Cheilantheseckloniana,1,Conyza sumatrensis,4
1842,Middle,June_2023,Cleared,MC_1,Helichrysumcymosum,5,Oenothera rosea,50
1842,Middle,June_2023,Cleared,MC_1,Arctotisarctotoides,50,Plantago lanceolata,4
1842,Middle,June_2023,Cleared,MC_1,Salviarepens,4,Trifolium repens,1
1842,Middle,June_2023,Cleared,MC_1,Asparagusasparagoides,2,NA,NA
1842,Middle,June_2023,Cleared,MC_1,Cynoglossumhispidum,4,NA,NA
1842,Middle,June_2023,Cleared,MC_1,Buddlejasalviifolia,1,NA,NA
1842,Middle,June_2023,Cleared,MC_1,Oxalisdepressa,1,NA,NA
1842,Middle,June_2023,Cleared,MC_2,Myrsineafricana,5,Verbena bonariensis,50
1842,Middle,June_2023,Cleared,MC_2,Senecioisatideus,1,Cirsium vulgare,4
1842,Middle,June_2023,Cleared,MC_2,Helichrysumodoratissimum,1,Oxalis corniculata,50
1842,Middle,June_2023,Cleared,MC_2,Cynoglossumhispidum,1,Oenothera rosea,7
1842,Middle,June_2023,Cleared,MC_2,Cinerariadieterlenii,1,Plantago lanceolata,50
1842,Middle,June_2023,Cleared,MC_2,Rorippanudiuscula,25,Taraxacum officinale,11
1842,Middle,June_2023,Cleared,MC_2,NA,NA,Trifolium repens,50
1842,Middle,June_2023,Cleared,MC_2,NA,NA,Hypochaeris radicata,1
1842,Middle,June_2023,Cleared,MC_3,Cynoglossumhispidum,3,Cirsium vulgare,50
1842,Middle,June_2023,Cleared,MC_3,Senecioisatideus,8,Plantago lanceolata,10
1842,Middle,June_2023,Cleared,MC_3,Salviarepens,2,Oenothera rosea,14
1842,Middle,June_2023,Cleared,MC_3,Myrsineafricana,1,Verbena bonariensis,1
1842,Middle,June_2023,Cleared,MC_3,Helichrysumodoratissimum,2,Trifolium repens,50
1842,Middle,June_2023,Cleared,MC_3,NA,NA,Conyza sumatrensis,3
1842,Middle,June_2023,Cleared,MC_4,Cynoglossumhispidum,10,Cirsium vulgare,50
1842,Middle,June_2023,Cleared,MC_4,Myrsineafricana,6,Conyza sumatrensis,2
1842,Middle,June_2023,Cleared,MC_4,Helichrysumcymosum,2,Verbena bonariensis,7
1842,Middle,June_2023,Cleared,MC_4,Helichrysumodoratissimum,4,Oenothera rosea,9
1842,Middle,June_2023,Cleared,MC_4,Helichrysumnudifolium,3,Plantago lanceolata,20
1842,Middle,June_2023,Cleared,MC_4,Galiumsp,50,Nidorella podocephala,10
1842,Middle,June_2023,Cleared,MC_4,Asparagusasparagoides,4,NA,NA
1842,Middle,June_2023,Cleared,MC_4,Buddlejasalviifolia,1,NA,NA
1842,Middle,June_2023,Cleared,MC_4,Eucleacrispa,2,NA,NA
1842,Middle,June_2023,Cleared,MC_4,Helichrysumappendiculatum,3,NA,NA
1842,Middle,June_2023,Cleared,MC_4,Gomphocarpusfruticosus,1,NA,NA
1842,Middle,June_2023,Cleared,MC_4,Cinerariadieterlenii,1,NA,NA
1842,Middle,June_2023,Cleared,MC_5,Gomphocarpusfruticosus,1,Oenothera rosea,6
1842,Middle,June_2023,Cleared,MC_5,Arctotisarctotoides,50,Nidorella podocephala,50
1842,Middle,June_2023,Cleared,MC_5,Salviarepens,50,Taraxacum officinale,1
1842,Middle,June_2023,Cleared,MC_5,Helichrysumcymosum,17,Cirsium vulgare,10
1842,Middle,June_2023,Cleared,MC_5,Helichrysumodoratissimum,1,Plantago lanceolata,10
1842,Middle,June_2023,Cleared,MC_5,Rorippanudiuscula,1,Hypochaeris radicata,1
1842,Middle,June_2023,Cleared,MC_5,Helichrysumnudifolium,3,Verbena bonariensis,1
1842,Middle,June_2023,Cleared,MC_5,Cynoglossumhispidum,2,NA,NA
1842,Middle,June_2023,Cleared,MC_5,Seneciomacrocephalus,3,NA,NA
1842,Middle,June_2023,Cleared,MC_5,Ericaaestiva,1,NA,NA
1842,Middle,June_2023,Cleared,MC_5,Helichrysumrugulosum,50,NA,NA
1842,Middle,June_2023,Cleared,MC_6,Senecioisatideus,50,Cirsium vulgare,3
1842,Middle,June_2023,Cleared,MC_6,Salviarepens,50,Conyza sumatrensis,8
1842,Middle,June_2023,Cleared,MC_6,Lasiosiphonkraussianus,2,NA,NA
1842,Middle,June_2023,Cleared,MC_6,Helichrysumcymosum,3,NA,NA
1842,Middle,June_2023,Cleared,MC_6,Helichrysumodoratissimum,2,NA,NA
1842,Middle,June_2023,Cleared,MC_6,Cynoglossumhispidum,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_1,Cynoglossumhispidum,2,Plantago lanceolata,1
1842,Middle,June_2023,Uncleared,MU_1,Salviarepens,7,Conyza sumatrensis,2
1842,Middle,June_2023,Uncleared,MU_1,Oxalisdepressa,50,Oenothera rosea,1
1842,Middle,June_2023,Uncleared,MU_1,Calpurniasericea,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_1,Eucleacrispa,2,NA,NA
1842,Middle,June_2023,Uncleared,MU_2,Cynoglossumhispidum,10,Salvia tilifolia,11
1842,Middle,June_2023,Uncleared,MU_2,Myrsineafricana,50,Oenothera rosea,5
1842,Middle,June_2023,Uncleared,MU_2,Buddlejasalviifolia,8,Conyza sumatrensis,1
1842,Middle,June_2023,Uncleared,MU_2,Helichrysumcymosum,2,Verbena bonariensis,1
1842,Middle,June_2023,Uncleared,MU_2,Searsiadentata,7,NA,NA
1842,Middle,June_2023,Uncleared,MU_2,Eucleacrispa,14,NA,NA
1842,Middle,June_2023,Uncleared,MU_2,Cinerariadieterlenii,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_3,Myrsineafricana,50,Plantago lanceolata,5
1842,Middle,June_2023,Uncleared,MU_3,Eucleacrispa,50,Oenothera rosea,5
1842,Middle,June_2023,Uncleared,MU_3,Searsiadentata,3,Hypochaeris radicata,1
1842,Middle,June_2023,Uncleared,MU_3,Rumexsagittatus,4,NA,NA
1842,Middle,June_2023,Uncleared,MU_3,Cynoglossumhispidum,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_3,Arctotisarctotoides,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_4,Myrsineafricana,50,Plantago lanceolata,50
1842,Middle,June_2023,Uncleared,MU_4,Eucleacrispa,50,Salvia tilifolia,2
1842,Middle,June_2023,Uncleared,MU_4,Helichrysumappendiculatum,1,Cirsium vulgare,6
1842,Middle,June_2023,Uncleared,MU_4,Searsiadentata,4,Trifolium repens,50
1842,Middle,June_2023,Uncleared,MU_4,Rhamnusprinoides,1,Oenothera rosea,5
1842,Middle,June_2023,Uncleared,MU_4,Helichrysummundtii,22,NA,NA
1842,Middle,June_2023,Uncleared,MU_4,Artemisiaafra,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_4,Cynoglossumhispidum,3,NA,NA
1842,Middle,June_2023,Uncleared,MU_4,Asparagusafricanus,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_4,Geraniumdrakensbergense,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_4,Galiumsp,50,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Helichrysumnudifolium,50,Oenothera rosea,1
1842,Middle,June_2023,Uncleared,MU_5,Helichrysumcymosum,3,Cirsium vulgare,1
1842,Middle,June_2023,Uncleared,MU_5,Senecioisatideus,4,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Helichrysumodoratissimum,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Searsiadentata,3,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Oxalisdepressa,50,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Cynoglossumhispidum,2,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Rhamnusprinoides,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Asparagusasparagoides,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Eucleacrispa,11,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Diospyrosaustro-africana,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_5,Asparagusafricanus,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_6,Lasiosiphonkraussianus,3,NA,NA
1842,Middle,June_2023,Uncleared,MU_6,Helichrysumcymosum,2,NA,NA
1842,Middle,June_2023,Uncleared,MU_6,Cinerariadieterlenii,1,NA,NA
1842,Middle,June_2023,Uncleared,MU_6,Oxalisdepressa,50,NA,NA
1730,Low,June_2023,Control,LK_4,Helichrysumcymosum,5,Equisetum hyemale,50
1730,Low,June_2023,Control,LK_4,NA,NA,Plantago lanceolata,6
1730,Low,October_2023,Control,LK_4,Helichrysumodoratissimum,3,Hypochaeris radicata,50
1730,Low,October_2023,Control,LK_4,Cynoglossumhispidum,1,Plantago lanceolata,60
1730,Low,October_2023,Control,LK_4,Helichrysumcymosum,4,Oenothera rosea,50
1730,Low,October_2023,Control,LK_4,Lotononislaxa,1,Cirsium vulgare,1
1730,Low,October_2023,Control,LK_4,NA,NA,Lactuca serriola,1
1730,Low,October_2022,Control,LK_5,NA,NA,Equisetum hyemale,50
1730,Low,October_2022,Control,LK_5,NA,NA,Hypochaeris radicata,50
1730,Low,October_2022,Control,LK_5,NA,NA,Oenethera rosea,2
1730,Low,October_2022,Control,LK_5,Helichrysumodoratissimum,2,Plantago lanceolata,50
1730,Low,October_2022,Control,LK_5,NA,NA,Taraxacum officinale,50
1730,Low,October_2022,Control,LK_5,Asparagusafricanus,1,Trifolium repens,50
1730,Low,October_2022,Control,LK_5,Ranunculusmultifidus,2,Verbena bonariensis,2
1730,Low,December_2022,Control,LK_5,Rumexlanceolatus,12,Plantago lanceolata,50
1730,Low,December_2022,Control,LK_5,Cleomegynandra,1,Trifolium repens,50
1730,Low,December_2022,Control,LK_5,Coniumcffontanum,50,Taraxacum officinale,50
1730,Low,December_2022,Control,LK_5,Ranunculusmultifidus,2,Conyza sumatrensis,1
1730,Low,December_2022,Control,LK_5,Helichrysumaureonitens,1,Oenothera rosea,2
1730,Low,December_2022,Control,LK_5,Cyperusesculentus,50,Nidorella podocephala,50
1730,Low,December_2022,Control,LK_5,NA,NA,Nidorella podocephala,50
1730,Low,March_2023,Control,LK_5,Rumexlanceolatus,6,Trifoliumrepens,50
1730,Low,March_2023,Control,LK_5,Melilotusalbus,1,Plantagolanceolata,50
1730,Low,March_2023,Control,LK_5,NA,NA,Taraxacumofficinale,50
1730,Low,March_2023,Control,LK_5,NA,NA,Equisetumhyemale,50
1730,Low,December_2022,Cleared,LC_5,Berkheyadiscolor,2,Oenothera rosea,1
1730,Low,December_2022,Cleared,LC_5,Rhoicissuscftridentata,50,Taraxacum officinale,50
1730,Low,December_2022,Cleared,LC_5,Cleomegynandra,12,NA,NA
1730,Low,December_2022,Cleared,LC_5,Delospermalavisiae,1,NA,NA
1730,Low,December_2022,Cleared,LC_5,Feliciamuricata,1,NA,NA
1730,Low,December_2022,Cleared,LC_5,Carexzuluensis,8,NA,NA
1730,Low,March_2023,Cleared,LC_5,Searsiadentata,6,Trifoliumrepens,50
1730,Low,March_2023,Cleared,LC_5,Artemisiaafra,3,Xanthiumstrumarium,1
1730,Low,March_2023,Cleared,LC_5,Melilotusalbus,24,Tagetesminuta,7
1730,Low,March_2023,Cleared,LC_5,Fabaceaeyellowflowers,1,Plantagolanceolata,50
1730,Low,March_2023,Cleared,LC_5,Seneciomacrocephalus,1,Taraxacumofficinale,50
1730,Low,March_2023,Cleared,LC_5,Helichrysumtenax,1,Robiniapseudoacacia,1
1730,Low,March_2023,Cleared,LC_5,Feliciamuricata,1,Conyzasumatrensis,2
1730,Low,March_2023,Cleared,LC_5,Crassuladependens,1,Cirsiumvulgare,6
1730,Low,March_2023,Cleared,LC_5,Cyperus,50,Bidenspilosa,6
1730,Low,March_2023,Cleared,LC_5,Berkheyadiscolor,1,Bidensbipinnata,7
1730,Low,March_2023,Cleared,LC_5,NA,NA,Equisetumhyemale,50
1730,Low,March_2023,Cleared,LC_5,NA,NA,Hypochaerisradicata,50
1730,Low,June_2023,Cleared,LC_5,Artemisiaafra,3,Trifolium repens,50
1730,Low,June_2023,Cleared,LC_5,Berkheyapinnatifida,2,Plantago lanceolata,50
1730,Low,June_2023,Cleared,LC_5,Feliciafilifolia,1,Cirsium vulgare,12
1730,Low,June_2023,Cleared,LC_5,Eucleacrispa,1,Oenothera rosea,50
1730,Low,June_2023,Cleared,LC_5,NA,NA,Hypochaeris radicata,6
1730,Low,October_2023,Cleared,LC_5,Gazaniakrebsiana,5,Plantago lanceolata,50
1730,Low,October_2023,Cleared,LC_5,Artemisiaafra,2,Trifolium repens,50
1730,Low,October_2023,Cleared,LC_5,Helichrysumodoratissimum,1,Cirsium vulgare,9
1730,Low,October_2023,Cleared,LC_5,Searsiadentata,5,Hypochaeris radicata,50
1730,Low,October_2023,Cleared,LC_5,NA,NA,Oenothera rosea,2
1730,Low,October_2023,Cleared,LC_5,NA,NA,Equisetum hyemale,50
1730,Low,October_2022,Cleared,LC_6,Helichrysumodoratissimum,5,Conyza sumatrensis,15
1730,Low,October_2022,Cleared,LC_6,Searsiadentata,30,Hypochaeris radicata,3
1730,Low,October_2022,Cleared,LC_6,Gazaniakrebsiana,6,NA,NA
1730,Low,December_2022,Cleared,LC_6,Helichrysumsplendidum,1,Conyza sumatrensis,9
1730,Low,December_2022,Cleared,LC_6,Helichrysumaureonitens,1,Taraxacum spp1,3
1730,Low,December_2022,Cleared,LC_6,Bidensbipinnata,50,Medicago polymorpha,1
1730,Low,March_2023,Uncleared,LU_4,NA,NA,Conyzasumatrensis,7
1730,Low,June_2023,Uncleared,LU_4,NA,NA,Plantago lanceolata,50
1730,Low,June_2023,Uncleared,LU_4,NA,NA,Oenothera rosea,50
1730,Low,June_2023,Uncleared,LU_4,NA,NA,Cirsium vulgare,1
1730,Low,October_2023,Uncleared,LU_4,Ranunculusmultifidus,1,Oenothera rosea,50
1730,Low,October_2023,Uncleared,LU_4,Cynoglossumhispidum,1,Plantago lanceolata,50
1730,Low,October_2023,Uncleared,LU_4,Helichrysumodoratissimum,1,Hypochaeris radicata,50
1730,Low,October_2023,Uncleared,LU_4,NA,NA,Conyza sumatrensis,4
1730,Low,October_2022,Uncleared,LU_5,Gazaniakrebsiana,4,Hypochaeris radicata,8
1730,Low,October_2022,Uncleared,LU_5,NA,NA,Oenothera rosea,50
1730,Low,October_2022,Uncleared,LU_5,Salviarepens,3,Taraxacum officinale,5
1730,Low,October_2022,Uncleared,LU_5,Plantagolanceolata,20,Trifolium repens,50
1730,Low,December_2022,Uncleared,LU_5,Artemisiaafra,2,Trifolium repens,50
1730,Low,December_2022,Uncleared,LU_5,NA,NA,Hypochaeris radicata,50
1730,Low,December_2022,Uncleared,LU_5,NA,NA,Oenothera rosea,1
1730,Low,December_2022,Uncleared,LU_5,NA,NA,Plantago lanceolata,50
1730,Low,March_2023,Uncleared,LU_5,Eucleacrispa,1,Trifoliumrepens,50
1730,Low,March_2023,Uncleared,LU_5,Zantedeschiaalbomaculata,1,Hypochaerisradicata,15
1730,Low,March_2023,Uncleared,LU_5,Artemisiaafra,1,Plantagolanceolata,2
1730,Low,March_2023,Uncleared,LU_5,Fabaceaeyellowflowers,2,Conyzasumatrensis,1
1730,Low,March_2023,Uncleared,LU_5,Gomphocarpusfruticosus,1,Bidensbipinnata,3
1842,Middle,October_2023,Uncleared,MU_1,Cynoglossumhispidum,1,Plantago lanceolata,1
1842,Middle,October_2023,Uncleared,MU_1,Diospyrosrubriflora,19,NA,NA
1842,Middle,October_2023,Uncleared,MU_1,Salviarepens,2,NA,NA
1842,Middle,October_2023,Uncleared,MU_1,Eucleacrispa,4,NA,NA
1842,Middle,October_2023,Uncleared,MU_1,Myrsineafricana,2,NA,NA
1842,Middle,October_2023,Uncleared,MU_2,Buddlejasalviifolia,5,Lactuca serriola,1
1842,Middle,October_2023,Uncleared,MU_2,Myrsineafricana,50,Conyza sumatrensis,2
1842,Middle,October_2023,Uncleared,MU_2,Eucleacrispa,50,Verbena bonariensis,2
1842,Middle,October_2023,Uncleared,MU_2,Salviarepens,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_2,Searsiadentata,4,NA,NA
1842,Middle,October_2023,Uncleared,MU_2,Asparagusasparagoides,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_2,Diclisreptans,3,NA,NA
1842,Middle,October_2023,Uncleared,MU_2,Cynoglossumhispidum,3,NA,NA
1842,Middle,October_2023,Uncleared,MU_2,Cheilanthesquadripinnata,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_3,Myrsineafricana,50,Plantago lanceolata,50
1842,Middle,October_2023,Uncleared,MU_3,Buddlejasalviifolia,1,Cirsium vulgare,50
1842,Middle,October_2023,Uncleared,MU_3,Diclisreptans,25,Salvia tilifolia,18
1842,Middle,October_2023,Uncleared,MU_3,Eucleacrispa,50,Oenothera rosea,7
1842,Middle,October_2023,Uncleared,MU_3,Helichrysumodoratissimum,1,Lactuca serriola,1
1842,Middle,October_2023,Uncleared,MU_3,Searsiadentata,1,Trifolium repens,50
1842,Middle,October_2023,Uncleared,MU_3,NA,NA,Taraxacum officinale,1
1842,Middle,October_2023,Uncleared,MU_3,NA,NA,Verbena bonariensis,1
1842,Middle,October_2023,Uncleared,MU_3,NA,NA,Xanthium spinosum,3
1842,Middle,October_2023,Uncleared,MU_4,Eucleacrispa,50,Plantago lanceolata,50
1842,Middle,October_2023,Uncleared,MU_4,Myrsineafricana,50,Trifolium repens,50
1842,Middle,October_2023,Uncleared,MU_4,Helichrysummundtii,3,Verbena bonariensis,50
1842,Middle,October_2023,Uncleared,MU_4,Cynoglossumhispidum,1,Salvia tilifolia,5
1842,Middle,October_2023,Uncleared,MU_4,Searsiadentata,6,Cirsium vulgare,2
1842,Middle,October_2023,Uncleared,MU_4,Clematisbrachiata,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_4,Diospyrosaustro-africana,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_4,Helichrysumcymosum,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_5,Helichrysumcymosum,8,Conyza sumatrensis,1
1842,Middle,October_2023,Uncleared,MU_5,Helichrysumodoratissimum,1,Oenothera rosea,2
1842,Middle,October_2023,Uncleared,MU_5,Helichrysumnudifolium,50,Amaranthus hybridus,1
1842,Middle,October_2023,Uncleared,MU_5,Diospyrosaustro-africana,2,NA,NA
1842,Middle,October_2023,Uncleared,MU_5,Eucleacrispa,14,NA,NA
1842,Middle,October_2023,Uncleared,MU_5,Asparagusafricanus,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_5,Myrsineafricana,50,NA,NA
1842,Middle,October_2023,Uncleared,MU_5,Cynoglossumhispidum,3,NA,NA
1842,Middle,October_2023,Uncleared,MU_5,Artemisiaafra,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_5,Helichrysumrugulosum,3,NA,NA
1842,Middle,October_2023,Uncleared,MU_6,Helichrysumcymosum,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_6,Diclisreptans,1,NA,NA
1842,Middle,October_2023,Uncleared,MU_6,Myrsineafricana,1,NA,NA
1842,Middle,October_2023,Cleared,MC_1,Helichrysumcymosum,5,Cirsium vulgare,50
1842,Middle,October_2023,Cleared,MC_1,Diospyrosaustro-africana,9,Oenothera rosea,15
1842,Middle,October_2023,Cleared,MC_1,Myrsineafricana,1,Verbena bonariensis,50
1842,Middle,October_2023,Cleared,MC_1,Cheilantheseckloniana,1,Conyza sumatrensis,50
1842,Middle,October_2023,Cleared,MC_1,Helichrysumodoratissimum,9,Lactuca serriola,1
1842,Middle,October_2023,Cleared,MC_1,Arctotisarctotoides,20,Sonchus asper,3
1842,Middle,October_2023,Cleared,MC_1,Salviarepens,10,Taraxacum officinale,2
