site,treatment,datetime,temperature_c,light_lux
Low,Invaded,2023-01-14T05:08:25Z,10.507822265625,3.27
Low,Invaded,2023-01-14T06:08:25Z,11.966435546875,436.32
Low,Invaded,2023-01-14T07:08:25Z,17.58638671875,728
Low,Invaded,2023-01-14T08:08:25Z,21.833525390625,819.84
Low,Invaded,2023-01-14T09:08:25Z,24.53625,763.84
Low,Invaded,2023-01-14T10:08:25Z,25.951962890625,699.2
Low,Invaded,2023-01-14T11:08:25Z,26.938671875,678.4
Low,Invaded,2023-01-14T12:08:25Z,28.268583984375,600.32
Low,Invaded,2023-01-14T13:08:25Z,27.410576171875,396.48
Low,Invaded,2023-01-14T14:08:25Z,27.667978515625,328.96
Low,Invaded,2023-01-14T15:08:25Z,27.4534765625,308.72
Low,Invaded,2023-01-14T16:08:25Z,27.4534765625,335.68
Low,Invaded,2023-01-14T17:08:25Z,27.238974609375,550.08
Low,Invaded,2023-01-14T18:08:25Z,29.727197265625,9088
Low,Invaded,2023-01-14T19:08:25Z,19.98880859375,36.95
Low,Invaded,2023-01-14T20:08:25Z,19.002099609375,0
Low,Invaded,2023-01-14T21:08:25Z,19.81720703125,0
Low,Invaded,2023-01-14T22:08:25Z,15.827470703125,0
Low,Invaded,2023-01-14T23:08:25Z,14.712060546875,0
Low,Invaded,2023-01-15T00:08:25Z,14.197255859375,0
Low,Invaded,2023-01-15T01:08:25Z,13.98275390625,0
Low,Invaded,2023-01-15T02:08:25Z,13.3821484375,0
Low,Invaded,2023-01-15T03:08:25Z,14.883662109375,0.21
Low,Invaded,2023-01-15T04:08:25Z,14.025654296875,0
Low,Invaded,2023-01-15T05:08:25Z,12.60994140625,1.96
Low,Invaded,2023-01-15T06:08:25Z,13.939853515625,426.72
Low,Invaded,2023-01-15T07:08:25Z,20.5894140625,690.24
Low,Invaded,2023-01-15T08:08:25Z,22.605732421875,802.56
Low,Invaded,2023-01-15T09:08:25Z,24.79365234375,786.24
Low,Invaded,2023-01-15T10:08:25Z,26.209365234375,738.56
Low,Invaded,2023-01-15T11:08:25Z,26.85287109375,704.64
Low,Invaded,2023-01-15T12:08:25Z,27.625078125,616.96
Low,Invaded,2023-01-15T13:08:25Z,26.724169921875,424.48
Low,Invaded,2023-01-15T14:08:25Z,26.7670703125,372.96
Low,Invaded,2023-01-15T15:08:25Z,26.68126953125,340.32
Low,Invaded,2023-01-15T16:08:25Z,26.981572265625,364.8
Low,Invaded,2023-01-15T17:08:25Z,26.809970703125,510.24
Low,Invaded,2023-01-15T18:08:25Z,29.126591796875,7470.08
Low,Invaded,2023-01-15T19:08:25Z,21.87642578125,34.32
Low,Invaded,2023-01-15T20:08:25Z,20.9326171875,0
Low,Invaded,2023-01-15T21:08:25Z,18.27279296875,0
Low,Invaded,2023-01-15T22:08:25Z,18.5301953125,0
Low,Invaded,2023-01-15T23:08:25Z,19.860107421875,0
Low,Invaded,2023-01-16T00:08:25Z,19.431103515625,0
Low,Invaded,2023-01-16T01:08:25Z,19.087900390625,0
Low,Invaded,2023-01-16T02:08:25Z,18.44439453125,0
Low,Invaded,2023-01-16T03:08:25Z,17.92958984375,0
Low,Invaded,2023-01-16T04:08:25Z,17.114482421875,0
Low,Invaded,2023-01-16T05:08:25Z,16.299375,3.06
Low,Invaded,2023-01-16T06:08:25Z,17.800888671875,410.56
Low,Invaded,2023-01-16T07:08:25Z,21.6190234375,705.6
Low,Invaded,2023-01-16T08:08:25Z,22.863134765625,1880.96
Low,Invaded,2023-01-16T09:08:25Z,24.7078515625,815.68
Low,Invaded,2023-01-16T10:08:25Z,25.7374609375,760.64
Low,Invaded,2023-01-16T11:08:25Z,26.895771484375,746.88
Low,Invaded,2023-01-16T12:08:25Z,27.410576171875,599.04
Low,Invaded,2023-01-16T13:08:25Z,26.59546875,442.88
Low,Invaded,2023-01-16T14:08:25Z,26.0806640625,447.68
Low,Invaded,2023-01-16T15:08:25Z,25.694560546875,402.72
Low,Invaded,2023-01-16T16:08:25Z,25.351357421875,427.2
Low,Invaded,2023-01-16T17:08:25Z,24.879453125,543.04
Low,Invaded,2023-01-16T18:08:25Z,24.493349609375,305.44
Low,Invaded,2023-01-16T19:08:25Z,21.747724609375,10.76
Low,Invaded,2023-01-16T20:08:25Z,20.9326171875,0
Low,Invaded,2023-01-16T21:08:25Z,19.9030078125,0
Low,Invaded,2023-01-16T22:08:25Z,20.031708984375,0
Low,Invaded,2023-01-16T23:08:25Z,18.401494140625,0
Low,Invaded,2023-01-17T00:08:25Z,16.04197265625,0
Low,Invaded,2023-01-17T01:08:25Z,15.570068359375,0
Low,Invaded,2023-01-17T02:08:25Z,15.69876953125,0
Low,Invaded,2023-01-17T03:08:25Z,16.299375,0
Low,Invaded,2023-01-17T04:08:25Z,14.197255859375,0
Low,Invaded,2023-01-17T05:08:25Z,11.709033203125,0.87
Low,Invaded,2023-01-17T06:08:25Z,12.78154296875,494.88
Low,Invaded,2023-01-17T07:08:25Z,17.371884765625,759.04
Low,Invaded,2023-01-17T08:08:25Z,21.87642578125,959.36
Low,Invaded,2023-01-17T09:08:25Z,23.42083984375,897.28
Low,Invaded,2023-01-17T10:08:25Z,25.351357421875,830.72
Low,Invaded,2023-01-17T11:08:25Z,26.809970703125,850.88
Low,Invaded,2023-01-17T12:08:25Z,26.981572265625,628.32
Low,Invaded,2023-01-17T13:08:25Z,26.50966796875,407.84
Low,Invaded,2023-01-17T14:08:25Z,26.809970703125,694.4
Low,Invaded,2023-01-17T15:08:25Z,26.50966796875,433.76
Low,Invaded,2023-01-17T16:08:25Z,26.59546875,846.4
Low,Invaded,2023-01-17T17:08:25Z,24.7078515625,689.6
Low,Invaded,2023-01-17T18:08:25Z,23.07763671875,386.56
Low,Invaded,2023-01-17T19:08:25Z,21.53322265625,29.95
Low,Invaded,2023-01-17T20:08:25Z,20.632314453125,0
Low,Invaded,2023-01-17T21:08:25Z,19.774306640625,0
Low,Invaded,2023-01-17T22:08:25Z,16.38517578125,0
Low,Invaded,2023-01-17T23:08:25Z,14.9265625,0
Low,Invaded,2023-01-18T00:08:25Z,14.32595703125,0
Low,Invaded,2023-01-18T01:08:25Z,13.896953125,0
Low,Invaded,2023-01-18T02:08:25Z,12.910244140625,0
Low,Invaded,2023-01-18T03:08:25Z,16.299375,0
Low,Invaded,2023-01-18T04:08:25Z,15.269765625,0
Low,Invaded,2023-01-18T05:08:25Z,14.15435546875,2.18
Low,Invaded,2023-01-18T06:08:25Z,14.283056640625,388.16
Low,Invaded,2023-01-18T07:08:25Z,19.173701171875,674.56
Low,Invaded,2023-01-18T08:08:25Z,22.348330078125,1341.44
Low,Invaded,2023-01-18T09:08:25Z,23.93564453125,980.16
Low,Invaded,2023-01-18T10:08:25Z,24.10724609375,1306.56
Low,Invaded,2023-01-18T11:08:25Z,25.82326171875,985.6
Low,Invaded,2023-01-18T12:08:25Z,26.209365234375,1288
Low,Invaded,2023-01-18T13:08:25Z,26.252265625,737.92
Low,Invaded,2023-01-18T14:08:25Z,26.466767578125,586.72
Low,Invaded,2023-01-18T15:08:25Z,26.68126953125,540
Low,Invaded,2023-01-18T16:08:25Z,26.895771484375,647.52
Low,Invaded,2023-01-18T17:08:25Z,26.68126953125,834.24
Low,Invaded,2023-01-18T18:08:25Z,27.71087890625,1352.96
Low,Invaded,2023-01-18T19:08:25Z,22.820234375,25.52
Low,Invaded,2023-01-18T20:08:25Z,19.945908203125,0
Low,Invaded,2023-01-18T21:08:25Z,18.78759765625,0
Low,Invaded,2023-01-18T22:08:25Z,17.371884765625,0
Low,Invaded,2023-01-18T23:08:25Z,16.771279296875,0
Low,Invaded,2023-01-19T00:08:25Z,17.41478515625,0
Low,Invaded,2023-01-19T01:08:25Z,17.5005859375,0
Low,Invaded,2023-01-19T02:08:25Z,17.715087890625,0
Low,Invaded,2023-01-19T03:08:25Z,17.286083984375,0
Low,Invaded,2023-01-19T04:08:25Z,16.771279296875,0
Low,Invaded,2023-01-19T05:08:25Z,17.886689453125,0
Low,Invaded,2023-01-19T06:08:25Z,18.5301953125,280.24
Low,Invaded,2023-01-19T07:08:25Z,21.2758203125,835.2
Low,Invaded,2023-01-19T08:08:25Z,22.90603515625,1235.52
Low,Invaded,2023-01-19T09:08:25Z,24.45044921875,1404.8
Low,Invaded,2023-01-19T10:08:25Z,24.836552734375,1595.52
Low,Invaded,2023-01-19T11:08:25Z,25.9090625,1452.16
Low,Invaded,2023-01-19T12:08:25Z,25.951962890625,986.24
Low,Invaded,2023-01-19T13:08:25Z,26.85287109375,1005.44
Low,Invaded,2023-01-19T14:08:25Z,27.36767578125,887.68
Low,Invaded,2023-01-19T15:08:25Z,27.281875,912.96
Low,Invaded,2023-01-19T16:08:25Z,26.295166015625,778.56
Low,Invaded,2023-01-19T17:08:25Z,26.724169921875,832.96
Low,Invaded,2023-01-19T18:08:25Z,24.53625,346.08
Low,Invaded,2023-01-19T19:08:25Z,22.47703125,11.2
Low,Invaded,2023-01-19T20:08:25Z,19.13080078125,0
Low,Invaded,2023-01-19T21:08:25Z,18.058291015625,0
Low,Invaded,2023-01-19T22:08:25Z,20.074609375,0
Low,Invaded,2023-01-19T23:08:25Z,19.688505859375,0
Low,Invaded,2023-01-20T00:08:25Z,19.388203125,0
Low,Invaded,2023-01-20T01:08:25Z,18.315693359375,0
Low,Invaded,2023-01-20T02:08:25Z,17.371884765625,0
Low,Invaded,2023-01-20T03:08:25Z,16.04197265625,0
Low,Invaded,2023-01-20T04:08:25Z,16.1277734375,0
Low,Invaded,2023-01-20T05:08:25Z,17.286083984375,0
Low,Invaded,2023-01-20T06:08:25Z,17.886689453125,157.72
Low,Invaded,2023-01-20T07:08:25Z,18.61599609375,445.92
Low,Invaded,2023-01-20T08:08:25Z,19.259501953125,601.6
Low,Invaded,2023-01-20T09:08:25Z,23.806943359375,1057.28
Low,Invaded,2023-01-20T10:08:25Z,26.68126953125,1784.96
Low,Invaded,2023-01-20T11:08:25Z,27.667978515625,1841.28
Low,Invaded,2023-01-20T12:08:25Z,27.238974609375,1339.52
Low,Invaded,2023-01-20T13:08:25Z,26.981572265625,1120.96
Low,Invaded,2023-01-20T14:08:25Z,27.96828125,1050.24
Low,Invaded,2023-01-20T15:08:25Z,27.925380859375,1063.36
Low,Invaded,2023-01-20T16:08:25Z,26.50966796875,839.36
Low,Invaded,2023-01-20T17:08:25Z,14.583359375,67.76
Low,Invaded,2023-01-20T18:08:25Z,14.583359375,10.98
Low,Invaded,2023-01-20T19:08:25Z,14.7549609375,0.65
Low,Invaded,2023-01-20T20:08:25Z,15.0981640625,0
Low,Invaded,2023-01-20T21:08:25Z,15.269765625,0
Low,Invaded,2023-01-20T22:08:25Z,15.01236328125,0
Low,Invaded,2023-01-20T23:08:25Z,14.32595703125,0
Low,Invaded,2023-01-21T00:08:25Z,14.540458984375,0
Low,Invaded,2023-01-21T01:08:25Z,14.626259765625,0
Low,Invaded,2023-01-21T02:08:25Z,14.712060546875,0
Low,Invaded,2023-01-21T03:08:25Z,14.84076171875,0
Low,Invaded,2023-01-21T04:08:25Z,14.969462890625,0
Low,Invaded,2023-01-21T05:08:25Z,14.4117578125,0
Low,Invaded,2023-01-21T06:08:25Z,14.454658203125,34.32
Low,Invaded,2023-01-21T07:08:25Z,15.055263671875,315.44
Low,Invaded,2023-01-21T08:08:25Z,16.72837890625,877.76
Low,Invaded,2023-01-21T09:08:25Z,18.95919921875,1161.28
Low,Invaded,2023-01-21T10:08:25Z,20.889716796875,1193.6
Low,Invaded,2023-01-21T11:08:25Z,21.87642578125,1373.44
Low,Invaded,2023-01-21T12:08:25Z,22.434130859375,1261.76
Low,Invaded,2023-01-21T13:08:25Z,22.948935546875,1030.08
Low,Invaded,2023-01-21T14:08:25Z,23.292138671875,1270.72
Low,Invaded,2023-01-21T15:08:25Z,23.24923828125,1017.92
Low,Invaded,2023-01-21T16:08:25Z,21.404521484375,645.76
Low,Invaded,2023-01-21T17:08:25Z,19.774306640625,417.6
Low,Invaded,2023-01-21T18:08:25Z,18.61599609375,202.64
Low,Invaded,2023-01-21T19:08:25Z,17.286083984375,0.87
Low,Invaded,2023-01-21T20:08:25Z,16.513876953125,0
Low,Invaded,2023-01-21T21:08:25Z,16.084873046875,0
Low,Invaded,2023-01-21T22:08:25Z,15.7845703125,0
Low,Invaded,2023-01-21T23:08:25Z,15.269765625,0
Low,Invaded,2023-01-22T00:08:25Z,14.454658203125,0
Low,Invaded,2023-01-22T01:08:25Z,15.141064453125,0
Low,Invaded,2023-01-22T02:08:25Z,15.570068359375,0
Low,Invaded,2023-01-22T03:08:25Z,15.61296875,0
Low,Invaded,2023-01-22T04:08:25Z,15.484267578125,0
Low,Invaded,2023-01-22T05:08:25Z,14.24015625,0.21
Low,Invaded,2023-01-22T06:08:25Z,14.883662109375,321.36
Low,Invaded,2023-01-22T07:08:25Z,18.5301953125,788.16
Low,Invaded,2023-01-22T08:08:25Z,20.4178125,864.64
Low,Invaded,2023-01-22T09:08:25Z,22.176728515625,929.6
Low,Invaded,2023-01-22T10:08:25Z,22.820234375,897.92
Low,Invaded,2023-01-22T11:08:25Z,23.07763671875,877.12
Low,Invaded,2023-01-22T12:08:25Z,23.6782421875,757.76
Low,Invaded,2023-01-22T13:08:25Z,23.034736328125,560.48
Low,Invaded,2023-01-22T14:08:25Z,23.377939453125,545.6
Low,Invaded,2023-01-22T15:08:25Z,23.806943359375,501.92
Low,Invaded,2023-01-22T16:08:25Z,24.193046875,513.28
Low,Invaded,2023-01-22T17:08:25Z,23.84984375,532.96
Low,Invaded,2023-01-22T18:08:25Z,25.093955078125,604.32
Low,Invaded,2023-01-22T19:08:25Z,21.404521484375,27.71
Low,Invaded,2023-01-22T20:08:25Z,19.13080078125,0
Low,Invaded,2023-01-22T21:08:25Z,18.830498046875,0
Low,Invaded,2023-01-22T22:08:25Z,18.830498046875,0
Low,Invaded,2023-01-22T23:08:25Z,18.744697265625,0
Low,Invaded,2023-01-23T00:08:25Z,17.715087890625,0
Low,Invaded,2023-01-23T01:08:25Z,16.89998046875,0
Low,Invaded,2023-01-23T02:08:25Z,15.741669921875,0
Low,Invaded,2023-01-23T03:08:25Z,16.256474609375,0
Low,Invaded,2023-01-23T04:08:25Z,15.61296875,0
Low,Invaded,2023-01-23T05:08:25Z,14.283056640625,0.65
Low,Invaded,2023-01-23T06:08:25Z,14.797861328125,373.76
Low,Invaded,2023-01-23T07:08:25Z,19.173701171875,746.24
Low,Invaded,2023-01-23T08:08:25Z,21.404521484375,782.72
Low,Invaded,2023-01-23T09:08:25Z,22.691533203125,772.16
Low,Invaded,2023-01-23T10:08:25Z,23.42083984375,783.04
Low,Invaded,2023-01-23T11:08:25Z,23.978544921875,652.32
Low,Invaded,2023-01-23T12:08:25Z,24.193046875,609.44
Low,Invaded,2023-01-23T13:08:25Z,23.978544921875,400.48
Low,Invaded,2023-01-23T14:08:25Z,23.978544921875,438.88
Low,Invaded,2023-01-23T15:08:25Z,24.235947265625,421.44
Low,Invaded,2023-01-23T16:08:25Z,24.064345703125,512
Low,Invaded,2023-01-23T17:08:25Z,23.978544921875,494.56
Low,Invaded,2023-01-23T18:08:25Z,25.522958984375,777.92
Low,Invaded,2023-01-23T19:08:25Z,21.404521484375,28.15
Low,Invaded,2023-01-23T20:08:25Z,19.81720703125,0
Low,Invaded,2023-01-23T21:08:25Z,19.045,0
Low,Invaded,2023-01-23T22:08:25Z,15.226865234375,0
Low,Invaded,2023-01-23T23:08:25Z,14.583359375,0
Low,Invaded,2023-01-24T00:08:25Z,13.939853515625,0
Low,Invaded,2023-01-24T01:08:25Z,14.626259765625,0
Low,Invaded,2023-01-24T02:08:25Z,16.642578125,0
Low,Invaded,2023-01-24T03:08:25Z,15.87037109375,0
Low,Invaded,2023-01-24T04:08:25Z,14.883662109375,0
Low,Invaded,2023-01-24T05:08:25Z,13.339248046875,0.65
Low,Invaded,2023-01-24T06:08:25Z,13.55375,297.28
Low,Invaded,2023-01-24T07:08:25Z,17.92958984375,659.2
Low,Invaded,2023-01-24T08:08:25Z,20.889716796875,742.4
Low,Invaded,2023-01-24T09:08:25Z,22.21962890625,775.04
Low,Invaded,2023-01-24T10:08:25Z,23.292138671875,717.12
Low,Invaded,2023-01-24T11:08:25Z,24.3646484375,768.64
Low,Invaded,2023-01-24T12:08:25Z,24.879453125,677.12
Low,Invaded,2023-01-24T13:08:25Z,24.664951171875,635.68
Low,Invaded,2023-01-24T14:08:25Z,25.9090625,656.64
Low,Invaded,2023-01-24T15:08:25Z,25.179755859375,523.36
Low,Invaded,2023-01-24T16:08:25Z,25.82326171875,487.04
Low,Invaded,2023-01-24T17:08:25Z,25.608759765625,498.88
Low,Invaded,2023-01-24T18:08:25Z,26.981572265625,812.8
Low,Invaded,2023-01-24T19:08:25Z,23.24923828125,17.6
Low,Invaded,2023-01-24T20:08:25Z,18.8733984375,0
Low,Invaded,2023-01-24T21:08:25Z,17.800888671875,0
Low,Invaded,2023-01-24T22:08:25Z,16.72837890625,0
Low,Invaded,2023-01-24T23:08:25Z,17.543486328125,0
Low,Invaded,2023-01-25T00:08:25Z,16.642578125,0
Low,Invaded,2023-01-25T01:08:25Z,16.428076171875,0
Low,Invaded,2023-01-25T02:08:25Z,18.5301953125,0
Low,Invaded,2023-01-25T03:08:25Z,18.10119140625,0
Low,Invaded,2023-01-25T04:08:25Z,16.8141796875,0
Low,Invaded,2023-01-25T05:08:25Z,17.028681640625,0
Low,Invaded,2023-01-25T06:08:25Z,17.371884765625,261.44
Low,Invaded,2023-01-25T07:08:25Z,19.47400390625,732.16
Low,Invaded,2023-01-25T08:08:25Z,20.33201171875,933.12
Low,Invaded,2023-01-25T09:08:25Z,21.747724609375,1269.76
Low,Invaded,2023-01-25T10:08:25Z,22.39123046875,1322.88
Low,Invaded,2023-01-25T11:08:25Z,22.73443359375,1504.64
Low,Invaded,2023-01-25T12:08:25Z,21.919326171875,998.72
Low,Invaded,2023-01-25T13:08:25Z,20.889716796875,765.12
Low,Invaded,2023-01-25T14:08:25Z,20.2462109375,911.04
Low,Invaded,2023-01-25T15:08:25Z,19.47400390625,543.52
Low,Invaded,2023-01-25T16:08:25Z,18.10119140625,476.64
Low,Invaded,2023-01-25T17:08:25Z,17.58638671875,401.76
Low,Invaded,2023-01-25T18:08:25Z,16.89998046875,139.24
Low,Invaded,2023-01-25T19:08:25Z,16.4709765625,4.37
Low,Invaded,2023-01-25T20:08:25Z,16.38517578125,0
Low,Invaded,2023-01-25T21:08:25Z,16.1277734375,0.21
Low,Invaded,2023-01-25T22:08:25Z,16.084873046875,0
Low,Invaded,2023-01-25T23:08:25Z,15.827470703125,0
Low,Invaded,2023-01-26T00:08:25Z,15.7845703125,0
Low,Invaded,2023-01-26T01:08:25Z,14.626259765625,0
Low,Invaded,2023-01-26T02:08:25Z,14.84076171875,0
Low,Invaded,2023-01-26T03:08:25Z,14.7549609375,0
Low,Invaded,2023-01-26T04:08:25Z,14.111455078125,0
Low,Invaded,2023-01-26T05:08:25Z,13.7253515625,0
Low,Invaded,2023-01-26T06:08:25Z,14.0685546875,149
Low,Invaded,2023-01-26T07:08:25Z,17.328984375,538.72
Low,Invaded,2023-01-26T08:08:25Z,17.543486328125,729.6
Low,Invaded,2023-01-26T09:08:25Z,19.431103515625,1051.84
Low,Invaded,2023-01-26T10:08:25Z,21.232919921875,1420.8
Low,Invaded,2023-01-26T11:08:25Z,24.193046875,1467.52
Low,Invaded,2023-01-26T12:08:25Z,24.45044921875,1359.36
Low,Invaded,2023-01-26T13:08:25Z,22.948935546875,934.72
Low,Invaded,2023-01-26T14:08:25Z,17.8437890625,402.72
Low,Invaded,2023-01-26T15:08:25Z,17.028681640625,180.56
Low,Invaded,2023-01-26T16:08:25Z,16.98578125,555.2
Low,Invaded,2023-01-26T17:08:25Z,16.72837890625,295.12
Low,Invaded,2023-01-26T18:08:25Z,18.916298828125,438.56
Low,Invaded,2023-01-26T19:08:25Z,17.457685546875,2.4
Low,Invaded,2023-01-26T20:08:25Z,16.599677734375,0
Low,Invaded,2023-01-26T21:08:25Z,16.342275390625,0
Low,Invaded,2023-01-26T22:08:25Z,16.299375,0
Low,Invaded,2023-01-26T23:08:25Z,16.342275390625,0
Low,Invaded,2023-01-27T00:08:25Z,15.999072265625,0
Low,Invaded,2023-01-27T01:08:25Z,15.87037109375,0.21
Low,Invaded,2023-01-27T02:08:25Z,15.7845703125,0
Low,Invaded,2023-01-27T03:08:25Z,15.18396484375,0
Low,Invaded,2023-01-27T04:08:25Z,15.18396484375,0
Low,Invaded,2023-01-27T05:08:25Z,15.312666015625,0
Low,Invaded,2023-01-27T06:08:25Z,15.01236328125,117.16
Low,Invaded,2023-01-27T07:08:25Z,17.886689453125,417.92
Low,Invaded,2023-01-27T08:08:25Z,20.203310546875,932.16
Low,Invaded,2023-01-27T09:08:25Z,20.718115234375,1275.84
Low,Invaded,2023-01-27T10:08:25Z,21.318720703125,828.48
Low,Invaded,2023-01-27T11:08:25Z,22.176728515625,1373.44
Low,Invaded,2023-01-27T12:08:25Z,23.3350390625,1352.96
Low,Invaded,2023-01-27T13:08:25Z,24.193046875,875.2
Low,Invaded,2023-01-27T14:08:25Z,25.008154296875,544.32
Low,Invaded,2023-01-27T15:08:25Z,24.193046875,488.8
Low,Invaded,2023-01-27T16:08:25Z,23.59244140625,1107.2
Low,Invaded,2023-01-27T17:08:25Z,23.206337890625,599.36
Low,Invaded,2023-01-27T18:08:25Z,25.522958984375,1543.04
Low,Invaded,2023-01-27T19:08:25Z,19.81720703125,21.09
Low,Invaded,2023-01-27T20:08:25Z,16.942880859375,0
Low,Invaded,2023-01-27T21:08:25Z,17.41478515625,0
Low,Invaded,2023-01-27T22:08:25Z,16.55677734375,0
Low,Invaded,2023-01-27T23:08:25Z,15.4413671875,0
Low,Invaded,2023-01-28T00:08:25Z,14.454658203125,0
Low,Invaded,2023-01-28T01:08:25Z,13.768251953125,0
Low,Invaded,2023-01-28T02:08:25Z,13.768251953125,0
Low,Invaded,2023-01-28T03:08:25Z,13.081845703125,0
Low,Invaded,2023-01-28T04:08:25Z,13.63955078125,0
Low,Invaded,2023-01-28T05:08:25Z,12.78154296875,0.43
Low,Invaded,2023-01-28T06:08:25Z,13.12474609375,291.44
Low,Invaded,2023-01-28T07:08:25Z,16.857080078125,643.68
Low,Invaded,2023-01-28T08:08:25Z,20.632314453125,739.2
Low,Invaded,2023-01-28T09:08:25Z,21.747724609375,1921.92
Low,Invaded,2023-01-28T10:08:25Z,23.42083984375,785.6
Low,Invaded,2023-01-28T11:08:25Z,25.13685546875,829.76
Low,Invaded,2023-01-28T12:08:25Z,26.552568359375,913.92
Low,Invaded,2023-01-28T13:08:25Z,26.33806640625,682.56
Low,Invaded,2023-01-28T14:08:25Z,26.295166015625,854.4
Low,Invaded,2023-01-28T15:08:25Z,26.938671875,649.76
Low,Invaded,2023-01-28T16:08:25Z,26.724169921875,639.68
Low,Invaded,2023-01-28T17:08:25Z,26.466767578125,550.4
Low,Invaded,2023-01-28T18:08:25Z,26.895771484375,1891.2
Low,Invaded,2023-01-28T19:08:25Z,23.59244140625,23.28
Low,Invaded,2023-01-28T20:08:25Z,19.173701171875,0
Low,Invaded,2023-01-28T21:08:25Z,17.41478515625,0
Low,Invaded,2023-01-28T22:08:25Z,16.98578125,0
Low,Invaded,2023-01-28T23:08:25Z,19.13080078125,0
Low,Invaded,2023-01-29T00:08:25Z,18.5301953125,0
Low,Invaded,2023-01-29T01:08:25Z,17.886689453125,0
Low,Invaded,2023-01-29T02:08:25Z,17.715087890625,0
Low,Invaded,2023-01-29T03:08:25Z,17.715087890625,0
Low,Invaded,2023-01-29T04:08:25Z,17.028681640625,0
Low,Invaded,2023-01-29T05:08:25Z,17.715087890625,0
Low,Invaded,2023-01-29T06:08:25Z,17.75798828125,307.12
Low,Invaded,2023-01-29T07:08:25Z,17.972490234375,539.04
Low,Invaded,2023-01-29T08:08:25Z,19.774306640625,1166.4
Low,Invaded,2023-01-29T09:08:25Z,20.67521484375,916.48
Low,Invaded,2023-01-29T10:08:25Z,22.21962890625,976
Low,Invaded,2023-01-29T11:08:25Z,22.90603515625,1002.88
Low,Invaded,2023-01-29T12:08:25Z,22.9918359375,1064.32
Low,Invaded,2023-01-29T13:08:25Z,22.90603515625,897.28
Low,Invaded,2023-01-29T14:08:25Z,23.07763671875,598.56
Low,Invaded,2023-01-29T15:08:25Z,22.6486328125,829.76
Low,Invaded,2023-01-29T16:08:25Z,19.259501953125,356.96
Low,Invaded,2023-01-29T17:08:25Z,18.744697265625,633.12
Low,Invaded,2023-01-29T18:08:25Z,18.229892578125,969.6
Low,Invaded,2023-01-29T19:08:25Z,15.655869140625,11.42
Low,Invaded,2023-01-29T20:08:25Z,14.66916015625,0
Low,Invaded,2023-01-29T21:08:25Z,14.15435546875,0
Low,Invaded,2023-01-29T22:08:25Z,13.46794921875,0
Low,Invaded,2023-01-29T23:08:25Z,12.95314453125,0
Low,Invaded,2023-01-30T00:08:25Z,13.0389453125,0
Low,Invaded,2023-01-30T01:08:25Z,13.7253515625,0
Low,Invaded,2023-01-30T02:08:25Z,11.49453125,0
Low,Invaded,2023-01-30T03:08:25Z,11.6661328125,0
Low,Invaded,2023-01-30T04:08:25Z,11.709033203125,0
Low,Invaded,2023-01-30T05:08:25Z,11.794833984375,0
Low,Invaded,2023-01-30T06:08:25Z,11.537431640625,161.24
Low,Invaded,2023-01-30T07:08:25Z,12.910244140625,407.84
Low,Invaded,2023-01-30T08:08:25Z,13.167646484375,334.08
Low,Invaded,2023-01-30T09:08:25Z,13.682451171875,495.36
Low,Invaded,2023-01-30T10:08:25Z,15.269765625,868.16
Low,Invaded,2023-01-30T11:08:25Z,15.4413671875,508.48
Low,Invaded,2023-01-30T12:08:25Z,17.457685546875,1183.04
Low,Invaded,2023-01-30T13:08:25Z,17.543486328125,510.24
Low,Invaded,2023-01-30T14:08:25Z,18.658896484375,947.84
Low,Invaded,2023-01-30T15:08:25Z,18.78759765625,395.68
Low,Invaded,2023-01-30T16:08:25Z,19.688505859375,1144.64
Low,Invaded,2023-01-30T17:08:25Z,18.830498046875,240.72
Low,Invaded,2023-01-30T18:08:25Z,17.715087890625,51.54
Low,Invaded,2023-01-30T19:08:25Z,17.328984375,0
Low,Invaded,2023-01-30T20:08:25Z,12.524140625,0
Low,Invaded,2023-01-30T21:08:25Z,12.1809375,0
Low,Invaded,2023-01-30T22:08:25Z,12.1809375,0
Low,Invaded,2023-01-30T23:08:25Z,11.92353515625,0
Low,Invaded,2023-01-31T00:08:25Z,12.09513671875,0
Low,Invaded,2023-01-31T01:08:25Z,12.223837890625,0
Low,Invaded,2023-01-31T02:08:25Z,12.138037109375,0
Low,Invaded,2023-01-31T03:08:25Z,11.837734375,0
Low,Invaded,2023-01-31T04:08:25Z,11.6661328125,0
Low,Invaded,2023-01-31T05:08:25Z,11.794833984375,0
Low,Invaded,2023-01-31T06:08:25Z,11.75193359375,78.48
Low,Invaded,2023-01-31T07:08:25Z,13.510849609375,349.12
Low,Invaded,2023-01-31T08:08:25Z,16.084873046875,4053.76
Low,Invaded,2023-01-31T09:08:25Z,17.41478515625,612.96
Low,Invaded,2023-01-31T10:08:25Z,18.144091796875,997.76
Low,Invaded,2023-01-31T11:08:25Z,19.259501953125,1222.4
Low,Invaded,2023-01-31T12:08:25Z,20.4178125,592.8
Low,Invaded,2023-01-31T13:08:25Z,21.2758203125,1110.4
Low,Invaded,2023-01-31T14:08:25Z,21.53322265625,1008.32
Low,Invaded,2023-01-31T15:08:25Z,21.70482421875,1066.88
Low,Invaded,2023-01-31T16:08:25Z,22.04802734375,745.28
Low,Invaded,2023-01-31T17:08:25Z,21.147119140625,522.4
